"TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","COLUMN_TYPE","DATA_TYPE","IS_NULLABLE","COLUMN_KEY"
"hotfixes","gameobject_art_kit","ID","int unsigned","int","NO","PRI"
"hotfixes","gameobject_art_kit","AttachModelFileID","int","int","NO",""
"hotfixes","gameobject_art_kit","TextureVariationFileID1","int","int","NO",""
"hotfixes","gameobject_art_kit","TextureVariationFileID2","int","int","NO",""
"hotfixes","gameobject_art_kit","TextureVariationFileID3","int","int","NO",""
"hotfixes","gameobject_art_kit","VerifiedBuild","int","int","NO","PRI"
"hotfixes","gameobject_display_info","ID","int unsigned","int","NO","PRI"
"hotfixes","gameobject_display_info","ModelName","text","text","YES",""
"hotfixes","gameobject_display_info","GeoBoxMinX","float","float","NO",""
"hotfixes","gameobject_display_info","GeoBoxMinY","float","float","NO",""
"hotfixes","gameobject_display_info","GeoBoxMinZ","float","float","NO",""
"hotfixes","gameobject_display_info","GeoBoxMaxX","float","float","NO",""
"hotfixes","gameobject_display_info","GeoBoxMaxY","float","float","NO",""
"hotfixes","gameobject_display_info","GeoBoxMaxZ","float","float","NO",""
"hotfixes","gameobject_display_info","FileDataID","int","int","NO",""
"hotfixes","gameobject_display_info","ObjectEffectPackageID","smallint","smallint","NO",""
"hotfixes","gameobject_display_info","OverrideLootEffectScale","float","float","NO",""
"hotfixes","gameobject_display_info","OverrideNameScale","float","float","NO",""
"hotfixes","gameobject_display_info","VerifiedBuild","int","int","NO","PRI"
"hotfixes","gameobjects","Name","text","text","YES",""
"hotfixes","gameobjects","PosX","float","float","NO",""
"hotfixes","gameobjects","PosY","float","float","NO",""
"hotfixes","gameobjects","PosZ","float","float","NO",""
"hotfixes","gameobjects","Rot1","float","float","NO",""
"hotfixes","gameobjects","Rot2","float","float","NO",""
"hotfixes","gameobjects","Rot3","float","float","NO",""
"hotfixes","gameobjects","Rot4","float","float","NO",""
"hotfixes","gameobjects","ID","int unsigned","int","NO","PRI"
"hotfixes","gameobjects","OwnerID","smallint unsigned","smallint","NO",""
"hotfixes","gameobjects","DisplayID","int unsigned","int","NO",""
"hotfixes","gameobjects","Scale","float","float","NO",""
"hotfixes","gameobjects","TypeID","tinyint unsigned","tinyint","NO",""
"hotfixes","gameobjects","PhaseUseFlags","tinyint unsigned","tinyint","NO",""
"hotfixes","gameobjects","PhaseID","smallint unsigned","smallint","NO",""
"hotfixes","gameobjects","PhaseGroupID","smallint unsigned","smallint","NO",""
"hotfixes","gameobjects","PropValue1","int","int","NO",""
"hotfixes","gameobjects","PropValue2","int","int","NO",""
"hotfixes","gameobjects","PropValue3","int","int","NO",""
"hotfixes","gameobjects","PropValue4","int","int","NO",""
"hotfixes","gameobjects","PropValue5","int","int","NO",""
"hotfixes","gameobjects","PropValue6","int","int","NO",""
"hotfixes","gameobjects","PropValue7","int","int","NO",""
"hotfixes","gameobjects","PropValue8","int","int","NO",""
"hotfixes","gameobjects","VerifiedBuild","int","int","NO","PRI"
"hotfixes","gameobjects_locale","ID","int unsigned","int","NO","PRI"
"hotfixes","gameobjects_locale","locale","varchar(4)","varchar","NO","PRI"
"hotfixes","gameobjects_locale","Name_lang","text","text","YES",""
"hotfixes","gameobjects_locale","VerifiedBuild","int","int","NO","PRI"
"hotfixes","gem_properties","ID","int unsigned","int","NO","PRI"
"hotfixes","gem_properties","EnchantId","smallint unsigned","smallint","NO",""
"hotfixes","gem_properties","Type","int","int","NO",""
"hotfixes","gem_properties","MinItemLevel","smallint unsigned","smallint","NO",""
"hotfixes","gem_properties","VerifiedBuild","int","int","NO","PRI"
"hotfixes","global_curve","ID","int unsigned","int","NO","PRI"
"hotfixes","global_curve","CurveID","int","int","NO",""
"hotfixes","global_curve","Type","int","int","NO",""
"hotfixes","global_curve","VerifiedBuild","int","int","NO","PRI"
"hotfixes","global_strings","ID","int unsigned","int","NO","PRI"
"hotfixes","global_strings","BaseTag","text","text","YES",""
"hotfixes","global_strings","TagText","text","text","YES",""
"hotfixes","global_strings","Flags","tinyint unsigned","tinyint","NO",""
"hotfixes","global_strings","VerifiedBuild","int","int","NO","PRI"
"hotfixes","global_strings_locale","ID","int unsigned","int","NO","PRI"
"hotfixes","global_strings_locale","locale","varchar(4)","varchar","NO","PRI"
"hotfixes","global_strings_locale","TagText_lang","text","text","YES",""
"hotfixes","global_strings_locale","VerifiedBuild","int","int","NO","PRI"
"hotfixes","glyph_bindable_spell","ID","int unsigned","int","NO","PRI"
"hotfixes","glyph_bindable_spell","SpellID","int","int","NO",""
"hotfixes","glyph_bindable_spell","GlyphPropertiesID","int unsigned","int","NO",""
"hotfixes","glyph_bindable_spell","VerifiedBuild","int","int","NO","PRI"
"hotfixes","glyph_properties","ID","int unsigned","int","NO","PRI"
"hotfixes","glyph_properties","SpellID","int unsigned","int","NO",""
"hotfixes","glyph_properties","GlyphType","tinyint unsigned","tinyint","NO",""
"hotfixes","glyph_properties","GlyphExclusiveCategoryID","tinyint unsigned","tinyint","NO",""
"hotfixes","glyph_properties","SpellIconFileDataID","int","int","NO",""
"hotfixes","glyph_properties","GlyphSlotFlags","int unsigned","int","NO",""
"hotfixes","glyph_properties","VerifiedBuild","int","int","NO","PRI"
"hotfixes","glyph_required_spec","ID","int unsigned","int","NO","PRI"
"hotfixes","glyph_required_spec","ChrSpecializationID","smallint unsigned","smallint","NO",""
"hotfixes","glyph_required_spec","GlyphPropertiesID","int unsigned","int","NO",""
"hotfixes","glyph_required_spec","VerifiedBuild","int","int","NO","PRI"
"hotfixes","glyph_slot","ID","int unsigned","int","NO","PRI"
"hotfixes","glyph_slot","Tooltip","int","int","NO",""
"hotfixes","glyph_slot","Type","int unsigned","int","NO",""
"hotfixes","glyph_slot","VerifiedBuild","int","int","NO","PRI"
"hotfixes","gossip_npc_option","ID","int unsigned","int","NO","PRI"
"hotfixes","gossip_npc_option","GossipNpcOption","int","int","NO",""
"hotfixes","gossip_npc_option","LFGDungeonsID","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_1","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_2","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_3","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_4","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_5","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_6","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_7","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_8","int","int","NO",""
"hotfixes","gossip_npc_option","Unk341_9","int","int","NO",""
"hotfixes","gossip_npc_option","GossipOptionID","int","int","NO",""
"hotfixes","gossip_npc_option","VerifiedBuild","int","int","NO","PRI"
"hotfixes","group_finder_activity","ID","int unsigned","int","NO","PRI"
"hotfixes","group_finder_activity","FullName","text","text","NO",""
"hotfixes","group_finder_activity","ShortName","text","text","NO",""
"hotfixes","group_finder_activity","GroupFinderCategoryID","tinyint unsigned","tinyint","NO",""
"hotfixes","group_finder_activity","OrderIndex","tinyint","tinyint","NO",""
"hotfixes","group_finder_activity","GroupFinderActivityGrpID","int","int","NO",""
"hotfixes","group_finder_activity","Unk340_Level","tinyint unsigned","tinyint","NO",""
"hotfixes","group_finder_activity","Flags","int unsigned","int","NO",""
"hotfixes","group_finder_activity","MinGearLevelSuggestion","smallint unsigned","smallint","NO",""
"hotfixes","group_finder_activity","PlayerConditionID","int","int","NO",""
"hotfixes","group_finder_activity","MapID","smallint unsigned","smallint","NO",""
"hotfixes","group_finder_activity","DifficultyID","tinyint unsigned","tinyint","NO",""
"hotfixes","group_finder_activity","AreaID","smallint unsigned","smallint","NO",""
"hotfixes","group_finder_activity","MaxPlayers","tinyint unsigned","tinyint","NO",""
"hotfixes","group_finder_activity","DisplayType","tinyint unsigned","tinyint","NO",""
"hotfixes","group_finder_activity","MinLevel","tinyint unsigned","tinyint","NO",""
"hotfixes","group_finder_activity","MaxLevelSuggestion","tinyint unsigned","tinyint","NO",""
"hotfixes","group_finder_activity","IconFileDataID","int","int","NO",""
"hotfixes","group_finder_activity","VerifiedBuild","int","int","NO","PRI"
"hotfixes","group_finder_activity_locale","ID","int unsigned","int","NO","PRI"
"hotfixes","group_finder_activity_locale","locale","varchar(4)","varchar","NO","PRI"
"hotfixes","group_finder_activity_locale","FullName_lang","text","text","YES",""
"hotfixes","group_finder_activity_locale","ShortName_lang","text","text","YES",""
"hotfixes","group_finder_activity_locale","VerifiedBuild","int","int","NO","PRI"
"hotfixes","guild_color_background","ID","int unsigned","int","NO","PRI"
"hotfixes","guild_color_background","Red","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_background","Blue","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_background","Green","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_background","VerifiedBuild","int","int","NO","PRI"
"hotfixes","guild_color_border","ID","int unsigned","int","NO","PRI"
"hotfixes","guild_color_border","Red","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_border","Blue","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_border","Green","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_border","VerifiedBuild","int","int","NO","PRI"
"hotfixes","guild_color_emblem","ID","int unsigned","int","NO","PRI"
"hotfixes","guild_color_emblem","Red","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_emblem","Blue","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_emblem","Green","tinyint unsigned","tinyint","NO",""
"hotfixes","guild_color_emblem","VerifiedBuild","int","int","NO","PRI"
"hotfixes","guild_perk_spells","ID","int unsigned","int","NO","PRI"
"hotfixes","guild_perk_spells","SpellID","int","int","NO",""
"hotfixes","guild_perk_spells","VerifiedBuild","int","int","NO","PRI"
"hotfixes","heirloom","SourceText","text","text","YES",""
"hotfixes","heirloom","ID","int unsigned","int","NO","PRI"
"hotfixes","heirloom","ItemID","int","int","NO",""
"hotfixes","heirloom","LegacyUpgradedItemID","int","int","NO",""
"hotfixes","heirloom","StaticUpgradedItemID","int","int","NO",""
"hotfixes","heirloom","SourceTypeEnum","tinyint","tinyint","NO",""
"hotfixes","heirloom","Flags","tinyint unsigned","tinyint","NO",""
"hotfixes","heirloom","LegacyItemID","int","int","NO",""
"hotfixes","heirloom","UpgradeItemID1","int","int","NO",""
"hotfixes","heirloom","UpgradeItemID2","int","int","NO",""
"hotfixes","heirloom","UpgradeItemID3","int","int","NO",""
"hotfixes","heirloom","UpgradeItemID4","int","int","NO",""
"hotfixes","heirloom","UpgradeItemID5","int","int","NO",""
"hotfixes","heirloom","UpgradeItemID6","int","int","NO",""
"hotfixes","heirloom","UpgradeItemBonusListID1","smallint unsigned","smallint","NO",""
"hotfixes","heirloom","UpgradeItemBonusListID2","smallint unsigned","smallint","NO",""
"hotfixes","heirloom","UpgradeItemBonusListID3","smallint unsigned","smallint","NO",""
"hotfixes","heirloom","UpgradeItemBonusListID4","smallint unsigned","smallint","NO",""
"hotfixes","heirloom","UpgradeItemBonusListID5","smallint unsigned","smallint","NO",""
"hotfixes","heirloom","UpgradeItemBonusListID6","smallint unsigned","smallint","NO",""
"hotfixes","heirloom","VerifiedBuild","int","int","NO","PRI"
"hotfixes","heirloom_locale","ID","int unsigned","int","NO","PRI"
"hotfixes","heirloom_locale","locale","varchar(4)","varchar","NO","PRI"
"hotfixes","heirloom_locale","SourceText_lang","text","text","YES",""
"hotfixes","heirloom_locale","VerifiedBuild","int","int","NO","PRI"
"hotfixes","holidays","ID","int unsigned","int","NO","PRI"
"hotfixes","holidays","Region","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Looping","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","HolidayNameID","int unsigned","int","NO",""
"hotfixes","holidays","HolidayDescriptionID","int unsigned","int","NO",""
"hotfixes","holidays","Priority","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","CalendarFilterType","tinyint","tinyint","NO",""
"hotfixes","holidays","Flags","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","WorldStateExpressionID","int unsigned","int","NO",""
"hotfixes","holidays","Duration1","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration2","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration3","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration4","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration5","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration6","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration7","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration8","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration9","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Duration10","smallint unsigned","smallint","NO",""
"hotfixes","holidays","Date1","int unsigned","int","NO",""
"hotfixes","holidays","Date2","int unsigned","int","NO",""
"hotfixes","holidays","Date3","int unsigned","int","NO",""
"hotfixes","holidays","Date4","int unsigned","int","NO",""
"hotfixes","holidays","Date5","int unsigned","int","NO",""
"hotfixes","holidays","Date6","int unsigned","int","NO",""
"hotfixes","holidays","Date7","int unsigned","int","NO",""
"hotfixes","holidays","Date8","int unsigned","int","NO",""
"hotfixes","holidays","Date9","int unsigned","int","NO",""
"hotfixes","holidays","Date10","int unsigned","int","NO",""
"hotfixes","holidays","Date11","int unsigned","int","NO",""
"hotfixes","holidays","Date12","int unsigned","int","NO",""
"hotfixes","holidays","Date13","int unsigned","int","NO",""
"hotfixes","holidays","Date14","int unsigned","int","NO",""
"hotfixes","holidays","Date15","int unsigned","int","NO",""
"hotfixes","holidays","Date16","int unsigned","int","NO",""
"hotfixes","holidays","CalendarFlags1","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","CalendarFlags2","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","CalendarFlags3","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","CalendarFlags4","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","CalendarFlags5","tinyint unsigned","tinyint","NO",""
"hotfixes","holidays","CalendarFlags6","tinyint unsigned","tinyint","NO",""
